"game_date","Home Team","Away Team","Period","Clock","Home Team Skaters","Away Team Skaters","Home Team Goals","Away Team Goals","Team","Player","Event","X Coordinate","Y Coordinate","Detail 1","Detail 2","Detail 3","Detail 4","Player 2","X Coordinate 2","Y Coordinate 2"
"2020-03-01","Erie Otters","London Knights","3","11:13","4","5","2","5","Erie Otters","Jacob Golden","Dump In/Out","23","37","Lost",,,,,,
"2020-03-01","Erie Otters","London Knights","3","11:09","4","5","2","5","London Knights","Brett Brochu","Puck Recovery","2","43",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","11:08","4","5","2","5","London Knights","Brett Brochu","Play","2","43","Direct",,,,"Liam Foudy","39","25"
"2020-03-01","Erie Otters","London Knights","3","11:03","4","5","2","5","London Knights","Liam Foudy","Play","84","28","Direct",,,,"Ryan Merkley","80","52"
"2020-03-01","Erie Otters","London Knights","3","11:01","4","5","2","5","London Knights","Ryan Merkley","Play","95","50","Direct",,,,"Connor McMichael","110","20"
"2020-03-01","Erie Otters","London Knights","3","10:59","4","5","2","5","London Knights","Connor McMichael","Play","116","22","Indirect",,,,"Johnny Gruden","117","3"
"2020-03-01","Erie Otters","London Knights","3","10:56","4","5","2","5","London Knights","Johnny Gruden","Play","110","5","Direct",,,,"Alec Regula","123","21"
"2020-03-01","Erie Otters","London Knights","3","10:55","4","5","2","5","Erie Otters","Alec Regula","Zone Entry","125","18","Carried",,,,"Cameron Morton",,
"2020-03-01","Erie Otters","London Knights","3","10:54","4","5","2","5","London Knights","Alec Regula","Play","132","20","Direct",,,,"Johnny Gruden","147","5"
"2020-03-01","Erie Otters","London Knights","3","10:52","4","5","2","5","London Knights","Johnny Gruden","Play","151","3","Indirect",,,,"Alec Regula","145","8"
"2020-03-01","Erie Otters","London Knights","3","10:50","4","5","2","5","London Knights","Alec Regula","Shot","156","43","Snapshot","Blocked","t","f",,,
"2020-03-01","Erie Otters","London Knights","3","10:48","4","5","2","5","Erie Otters","Cameron Morton","Puck Recovery","23","23",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","10:47","4","5","2","5","Erie Otters","Cameron Morton","Dump In/Out","21","18","Lost",,,,,,
"2020-03-01","Erie Otters","London Knights","3","10:46","4","5","2","5","London Knights","Ryan Merkley","Puck Recovery","138","78",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","10:46","4","5","2","5","London Knights","Ryan Merkley","Play","138","78","Direct",,,,"Johnny Gruden","173","41"
"2020-03-01","Erie Otters","London Knights","3","10:45","4","5","2","5","London Knights","Johnny Gruden","Shot","176","36","Snapshot","On Net","f","f",,,
"2020-03-01","Erie Otters","London Knights","3","10:43","4","5","2","5","Erie Otters","Chad Yetman","Faceoff Win","31","64","Backhand",,,,"Drew Hunter",,
"2020-03-01","Erie Otters","London Knights","3","10:43","4","5","2","5","Erie Otters","Drew Hunter","Puck Recovery","17","60",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","10:43","4","5","2","5","Erie Otters","Drew Hunter","Play","17","60","Indirect",,,,"Kurtis Henry","3","52"
"2020-03-01","Erie Otters","London Knights","3","10:41","4","5","2","5","Erie Otters","Kurtis Henry","Play","2","38","Indirect",,,,"Maxim Golod","34","27"
"2020-03-01","Erie Otters","London Knights","3","10:38","4","5","2","5","London Knights","Luke Evangelista","Takeaway","130","82",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","10:38","4","5","2","5","London Knights","Luke Evangelista","Play","130","82","Indirect",,,,"Hunter Skinner","147","82"
"2020-03-01","Erie Otters","London Knights","3","10:37","4","5","2","5","London Knights","Hunter Skinner","Play","141","83","Indirect",,,,"Nathan Dunkley","197","67"
"2020-03-01","Erie Otters","London Knights","3","10:33","4","5","2","5","London Knights","Nathan Dunkley","Play","182","81","Direct",,,,"Luke Evangelista","130","81"
"2020-03-01","Erie Otters","London Knights","3","10:31","4","5","2","5","London Knights","Luke Evangelista","Play","128","80","Direct",,,,"Markus Phillips","130","35"
"2020-03-01","Erie Otters","London Knights","3","10:30","4","5","2","5","London Knights","Markus Phillips","Shot","133","27","Snapshot","Missed","t","f",,,
"2020-03-01","Erie Otters","London Knights","3","10:29","4","5","2","5","London Knights","Hunter Skinner","Shot","176","42","Deflection","Missed","f","f",,,
"2020-03-01","Erie Otters","London Knights","3","10:25","4","5","2","5","London Knights","Luke Evangelista","Puck Recovery","165","82",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","10:25","4","5","2","5","London Knights","Luke Evangelista","Incomplete Play","170","80","Direct",,,,"Nathan Dunkley","198","56"
"2020-03-01","Erie Otters","London Knights","3","10:24","4","5","2","5","Erie Otters","Kurtis Henry","Takeaway","9","22",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","10:23","4","5","2","5","Erie Otters","Kurtis Henry","Dump In/Out","5","13","Lost",,,,,,
"2020-03-01","Erie Otters","London Knights","3","10:18","4","5","2","5","London Knights","Markus Phillips","Puck Recovery","52","3",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","10:12","5","5","2","5","London Knights","Markus Phillips","Play","19","76","Direct",,,,"Hunter Skinner","34","7"
"2020-03-01","Erie Otters","London Knights","3","10:08","5","5","2","5","London Knights","Hunter Skinner","Dump In/Out","110","4","Lost",,,,,,
"2020-03-01","Erie Otters","London Knights","3","10:08","5","5","2","5","Erie Otters","Maxim Golod","Zone Entry","110","4","Dumped",,,,"Drew Hunter",,
"2020-03-01","Erie Otters","London Knights","3","10:05","5","5","2","5","Erie Otters","Maxim Golod","Puck Recovery","54","2",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","10:04","5","5","2","5","Erie Otters","Maxim Golod","Incomplete Play","57","2","Direct",,,,"Kyen Sopa","68","43"
"2020-03-01","Erie Otters","London Knights","3","10:04","5","5","2","5","London Knights","Antonio Stranges","Takeaway","140","78",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","10:01","5","5","2","5","Erie Otters","Jack Duff","Puck Recovery","27","47",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","9:58","5","5","2","5","Erie Otters","Jack Duff","Play","10","74","Indirect",,,,"Kyen Sopa","43","81"
"2020-03-01","Erie Otters","London Knights","3","9:53","5","5","2","5","London Knights","Jack Duff","Zone Entry","124","83","Carried",,,,"Markus Phillips",,
"2020-03-01","Erie Otters","London Knights","3","9:50","5","5","2","5","Erie Otters","Kyen Sopa","Play","168","67","Direct",,,,"Chad Yetman","191","12"
"2020-03-01","Erie Otters","London Knights","3","9:48","5","5","2","5","Erie Otters","Chad Yetman","Play","191","12","Indirect",,,,"Kyen Sopa","197","27"
"2020-03-01","Erie Otters","London Knights","3","9:45","5","5","2","5","Erie Otters","Kyen Sopa","Play","181","9","Indirect",,,,"Maxim Golod","194","16"
"2020-03-01","Erie Otters","London Knights","3","9:40","5","5","2","5","Erie Otters","Maxim Golod","Play","137","7","Direct",,,,"Jack Duff","132","34"
"2020-03-01","Erie Otters","London Knights","3","9:39","5","5","2","5","Erie Otters","Jack Duff","Shot","132","34","Slapshot","Missed","t","t",,,
"2020-03-01","Erie Otters","London Knights","3","9:38","5","5","2","5","Erie Otters","Chad Yetman","Puck Recovery","180","48",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","9:38","5","5","2","5","Erie Otters","Chad Yetman","Goal","181","46","Snapshot","On Net","t","t",,,
"2020-03-01","Erie Otters","London Knights","3","9:37","5","5","3","5","London Knights","Jason Willms","Faceoff Win","100","43","Backhand",,,,"Matvey Guskov",,
"2020-03-01","Erie Otters","London Knights","3","9:35","5","5","3","5","London Knights","Matvey Guskov","Puck Recovery","97","22",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","9:35","5","5","3","5","London Knights","Matvey Guskov","Play","97","22","Indirect",,,,"Kirill Steklov","44","7"
"2020-03-01","Erie Otters","London Knights","3","9:33","5","5","3","5","London Knights","Kirill Steklov","Play","34","14","Direct",,,,"Gerard Keane","25","68"
"2020-03-01","Erie Otters","London Knights","3","9:30","5","5","3","5","London Knights","Gerard Keane","Play","54","79","Indirect",,,,"Kirill Steklov","52","72"
"2020-03-01","Erie Otters","London Knights","3","9:26","5","5","3","5","London Knights","Kirill Steklov","Play","107","46","Direct",,,,"Billy Moskal","129","84"
"2020-03-01","Erie Otters","London Knights","3","9:25","5","5","3","5","Erie Otters","Kurtis Henry","Zone Entry","125","74","Played",,,,"Kurtis Henry",,
"2020-03-01","Erie Otters","London Knights","3","9:24","5","5","3","5","London Knights","Billy Moskal","Incomplete Play","134","84","Indirect",,,,"Jason Willms","196","25"
"2020-03-01","Erie Otters","London Knights","3","9:22","5","5","3","5","Erie Otters","Kurtis Henry","Takeaway","3","47",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","9:22","5","5","3","5","Erie Otters","Kurtis Henry","Incomplete Play","3","47","Indirect",,,,"Matthew MacDougall","55","80"
"2020-03-01","Erie Otters","London Knights","3","9:17","5","5","3","5","London Knights","Kirill Steklov","Puck Recovery","72","4",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","9:16","5","5","3","5","London Knights","Kirill Steklov","Play","61","5","Direct",,,,"Gerard Keane","41","65"
"2020-03-01","Erie Otters","London Knights","3","9:15","5","5","3","5","London Knights","Gerard Keane","Play","40","70","Indirect",,,,"Billy Moskal","91","82"
"2020-03-01","Erie Otters","London Knights","3","9:11","5","5","3","5","Erie Otters","Gerard Keane","Zone Entry","126","83","Carried",,,,"Kurtis Henry",,
"2020-03-01","Erie Otters","London Knights","3","9:05","5","5","3","5","London Knights","Billy Moskal","Play","180","77","Indirect",,,,"Gerard Keane","128","78"
"2020-03-01","Erie Otters","London Knights","3","9:03","5","5","3","5","London Knights","Gerard Keane","Shot","132","65","Snapshot","On Net","t","f",,,
"2020-03-01","Erie Otters","London Knights","3","9:01","5","5","3","5","Erie Otters","Elias Cohen","Puck Recovery","30","21",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","9:01","5","5","3","5","Erie Otters","Elias Cohen","Incomplete Play","30","21","Indirect",,,,"Emmett Sproule","49","9"
"2020-03-01","Erie Otters","London Knights","3","8:58","5","5","3","5","London Knights","Gerard Keane","Takeaway","156","80",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","8:58","5","5","3","5","London Knights","Gerard Keane","Incomplete Play","163","77","Indirect",,,,"Billy Moskal","155","69"
"2020-03-01","Erie Otters","London Knights","3","8:55","5","5","3","5","London Knights","Matvey Guskov","Puck Recovery","174","78",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","8:53","5","5","3","5","London Knights","Matvey Guskov","Play","174","84","Direct",,,,"Gerard Keane","127","76"
"2020-03-01","Erie Otters","London Knights","3","8:51","5","5","3","5","London Knights","Gerard Keane","Play","127","70","Direct",,,,"Kirill Steklov","136","6"
"2020-03-01","Erie Otters","London Knights","3","8:49","5","5","3","5","London Knights","Kirill Steklov","Shot","148","4","Snapshot","On Net","t","f",,,
"2020-03-01","Erie Otters","London Knights","3","8:48","5","5","3","5","Erie Otters","Chad Yetman","Faceoff Win","31","64","Backhand",,,,"Jack Duff",,
"2020-03-01","Erie Otters","London Knights","3","8:48","5","5","3","5","Erie Otters","Jack Duff","Puck Recovery","5","63",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","8:48","5","5","3","5","Erie Otters","Jack Duff","Play","5","63","Indirect",,,,"Kyen Sopa","43","82"
"2020-03-01","Erie Otters","London Knights","3","8:44","5","5","3","5","Erie Otters","Kyen Sopa","Incomplete Play","92","80","Indirect",,,,"Maxim Golod","129","82"
"2020-03-01","Erie Otters","London Knights","3","8:42","5","5","3","5","London Knights","Connor McMichael","Faceoff Win","80","21","Backhand",,,,"Alec Regula",,
"2020-03-01","Erie Otters","London Knights","3","8:41","5","5","3","5","London Knights","Alec Regula","Puck Recovery","50","4",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","8:39","5","5","3","5","London Knights","Alec Regula","Play","42","13","Direct",,,,"Ryan Merkley","42","54"
"2020-03-01","Erie Otters","London Knights","3","8:35","5","5","3","5","London Knights","Ryan Merkley","Dump In/Out","101","83","Lost",,,,,,
"2020-03-01","Erie Otters","London Knights","3","8:35","5","5","3","5","Erie Otters","Jamie Drysdale","Zone Entry","101","83","Dumped",,,,"Jack Duff",,
"2020-03-01","Erie Otters","London Knights","3","8:31","5","5","3","5","Erie Otters","Jamie Drysdale","Puck Recovery","21","76",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","8:31","5","5","3","5","Erie Otters","Jamie Drysdale","Play","21","76","Indirect",,,,"Chad Yetman","48","82"
"2020-03-01","Erie Otters","London Knights","3","8:28","5","5","3","5","Erie Otters","Chad Yetman","Play","90","68","Direct",,,,"Kyen Sopa","120","80"
"2020-03-01","Erie Otters","London Knights","3","8:27","5","5","3","5","London Knights","Maxim Golod","Zone Entry","124","81","Carried",,,,"Ryan Merkley",,
"2020-03-01","Erie Otters","London Knights","3","8:26","5","5","3","5","Erie Otters","Kyen Sopa","Play","145","82","Indirect",,,,"Chad Yetman","194","54"
"2020-03-01","Erie Otters","London Knights","3","8:24","5","5","3","5","Erie Otters","Chad Yetman","Play","194","54","Indirect",,,,"Maxim Golod","192","16"
"2020-03-01","Erie Otters","London Knights","3","8:23","5","5","3","5","Erie Otters","Maxim Golod","Incomplete Play","192","16","Direct",,,,"Kyen Sopa","171","45"
"2020-03-01","Erie Otters","London Knights","3","8:21","5","5","3","5","Erie Otters","Maxim Golod","Puck Recovery","183","6",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","8:19","5","5","3","5","Erie Otters","Maxim Golod","Play","149","3","Direct",,,,"Jack Duff","134","16"
"2020-03-01","Erie Otters","London Knights","3","8:18","5","5","3","5","Erie Otters","Jack Duff","Shot","134","16","Slapshot","Blocked","t","t",,,
"2020-03-01","Erie Otters","London Knights","3","8:16","5","5","3","5","Erie Otters","Chad Yetman","Puck Recovery","184","65",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","8:12","5","5","3","5","Erie Otters","Chad Yetman","Play","197","38","Indirect",,,,"Kyen Sopa","195","28"
"2020-03-01","Erie Otters","London Knights","3","8:08","5","5","3","5","Erie Otters","Kyen Sopa","Incomplete Play","180","3","Indirect",,,,"Chad Yetman","194","23"
"2020-03-01","Erie Otters","London Knights","3","8:07","5","5","3","5","London Knights","Liam Foudy","Puck Recovery","14","74",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","8:03","5","5","3","5","London Knights","Liam Foudy","Incomplete Play","28","76","Indirect",,,,"Connor McMichael","113","75"
"2020-03-01","Erie Otters","London Knights","3","7:58","5","5","3","5","Erie Otters","Jamie Drysdale","Puck Recovery","45","16",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","7:53","5","5","3","5","Erie Otters","Jamie Drysdale","Play","67","55","Direct",,,,"Kyen Sopa","108","12"
"2020-03-01","Erie Otters","London Knights","3","7:52","5","5","3","5","Erie Otters","Kyen Sopa","Dump In/Out","108","12","Lost",,,,,,
"2020-03-01","Erie Otters","London Knights","3","7:52","5","5","3","5","London Knights","Ryan Merkley","Zone Entry","108","12","Dumped",,,,"Ryan Merkley",,
"2020-03-01","Erie Otters","London Knights","3","7:50","5","5","3","5","London Knights","Ryan Merkley","Puck Recovery","46","76",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","7:50","5","5","3","5","London Knights","Ryan Merkley","Play","46","76","Indirect",,,,"Connor McMichael","118","83"
"2020-03-01","Erie Otters","London Knights","3","7:47","5","5","3","5","Erie Otters","Liam Foudy","Zone Entry","125","82","Carried",,,,"Drew Hunter",,
"2020-03-01","Erie Otters","London Knights","3","7:45","5","5","3","5","London Knights","Connor McMichael","Play","155","77","Indirect",,,,"Liam Foudy","144","83"
"2020-03-01","Erie Otters","London Knights","3","7:43","5","5","3","5","London Knights","Liam Foudy","Shot","164","53","Snapshot","On Net","t","f",,,
"2020-03-01","Erie Otters","London Knights","3","7:39","5","5","3","5","London Knights","Jason Willms","Faceoff Win","169","65","Backhand",,,,"Matvey Guskov",,
"2020-03-01","Erie Otters","London Knights","3","7:38","5","5","3","5","London Knights","Matvey Guskov","Puck Recovery","159","53",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","7:38","5","5","3","5","London Knights","Matvey Guskov","Incomplete Play","159","53","Direct",,,,"Markus Phillips","129","38"
"2020-03-01","Erie Otters","London Knights","3","7:36","5","5","3","5","London Knights","Markus Phillips","Puck Recovery","121","10",,,,,,,
"2020-03-01","Erie Otters","London Knights","3","7:35","5","5","3","5","London Knights","Markus Phillips","Play","97","5","Direct",,,,"Benjamin Roger","76","54"
